Title,Latitude,Longitude,categories,Info Title,Title Place,hashes,score,userScore,heart,title,category,address,roadAddress,mapx,mapy
롯데리아 홈플러스영등포점,37.518579,126.895366, 버거,롯데리아 홈플러스영등포점,영등포 ,"혼밥,저렴한, 점심식사",40,3.7,0,<b>롯데리아 홈플러스영등포점</b>,양식>햄버거,서울특별시 영등포구 문래동3가 55-3,서울특별시 영등포구 당산로 42,1268953664,375185794
롯데리아 영등포역사점,37.515548,126.907301," 햄버거, 치즈스틱",롯데리아 영등포역사점,영등포 ,"야식,캐주얼한, 점심식사, 저녁식사",34,3.1,0,<b>롯데리아 영등포역사점</b>,양식>햄버거,서울특별시 영등포구 영등포동 618-496 롯데백화점 영등포점 3층,서울특별시 영등포구 경인로 846 롯데백화점 영등포점 3층,1269073006,375155481
대박집,37.522123,126.892131," 고깃집, 대패삼겹살",대박집,영등포 ,"혼밥,국내산, 저녁식사, 셀프바",34,3.0,1,<b>대박집</b>,한식>돼지고기구이,서울특별시 영등포구 양평동1가 164-8 1층 대박집,서울특별시 영등포구 선유로23길 3-1 1층 대박집,1268896001,375228758
육첩밥상 신세계백화점 타임스퀘어점,37.517176,126.905574," 한식, 반상",육첩밥상 신세계백화점 타임스퀘어점,타임스퀘어 ,"혼밥,",34,3.0,1,,,,,,
동남집,37.519569,126.8978," 곰탕, 도가니탕",동남집,영등포 ,"회식장소,배터지는",33,0.0,1,<b>동남집</b>,"한식>곰탕,설렁탕",서울특별시 영등포구 여의도동 37 아일렉스상가 지하 안쪽,서울특별시 영등포구 의사당대로 108 아일렉스상가 지하 안쪽,1269238388,375210051
신신매운갈비찜,37.52665,126.897949," 갈비찜, 매운갈비찜",신신매운갈비찜,영등포구청역 ,"혼밥,매운맛집, 저녁식사, 배달",32,3.0,1,<b>신신매운갈비찜</b>,"한식>육류,고기요리",서울특별시 영등포구 당산동3가  131,서울특별시 영등포구 국회대로36길 8-1 1층,1268979870,375266419
숯불구이산더미&메머드,37.535537,126.900446," 갈비살, 등심",숯불구이산더미&메머드,당산 ,"회식장소,가성비좋은, 점심식사, 주차",32,5.0,2,<b>숯불구이산더미&amp;메머드</b>,"한식>육류,고기요리",서울특별시 영등포구 당산동6가 340-1 1층 숯불구이산더미&메머드,서울특별시 영등포구 양평로12길 7 1층 숯불구이산더미&메머드,1269004457,375355369
큰맘원조 할매순대국 여의도역점,37.521014,126.924086," 해장국, 순대국",큰맘원조 할매순대국 여의도역점,여의도 ,"혼밥,원조, 점심식사",31,0.0,1,,,,,,
민들레밥상,37.519145,126.930937," 닭볶음탕, 밥집",민들레밥상,여의도 ,"혼밥,직장인맛집, 점심식사, 좌식테이블",31,3.0,0,<b>민들레밥상</b>,음식점>한식,서울특별시 영등포구 여의도동 44-35 지하1층,서울특별시 영등포구 여의대방로 379 지하1층,1269309372,375191451
선유실비 본점,37.538699,126.894111," 한우, 고기집",선유실비 본점,선유도역 ,"단체모임,존맛, 점심식사, 주차",31,0.0,2,,,,,,
엄마손칼국수,37.530104,126.921073," 칼국수, 손칼국수",엄마손칼국수,여의도 ,"상견례,오래된밥집",31,4.0,0,<b>엄마손칼국수</b>,"한식>칼국수,만두",서울특별시 영등포구 여의도동 13-19 남중빌딩,서울특별시 영등포구 국회대로74길 12 남중빌딩,1269210732,375301036
동대문엽기떡볶이,37.499045,126.908236," 떡볶이, 떡",동대문엽기떡볶이,영등포구 ,"야식,매운음식, 배달",31,0.0,0,<b>동대문엽기떡볶이</b> 여의도점,음식점>분식,서울특별시 영등포구 여의도동 36-2 지하1층9호,서울특별시 영등포구 국제금융로6길 33 지하1층9호,1269268329,375210219
어머니밥상,37.522064,126.885057," 밥집, 집밥",어머니밥상,영등포 ,"몸보신,계절메뉴",31,0.0,0,<b>어머니밥상</b>,음식점>한식,서울특별시 영등포구 양평동2가 1-1,서울특별시 영등포구 선유서로 67 103동 124호,1268851497,375221376
큰맘할매순대국 도림점,37.508637,126.896572, 순댓국,큰맘할매순대국 도림점,신도림역 ,"혼밥,저렴, 저녁식사",31,5.0,0,<b>큰맘할매순대국 도림점</b>,"육류,고기요리>순대,순댓국","서울특별시 영등포구 도림동 226-1 104호(, 도림빌딩)","서울특별시 영등포구 도신로15길 40 104호(도림동, 도림빌딩)",1268965466,375086643
영신네기사식당,37.538688,126.891857," 고등어김치찜, 부대찌개",영신네기사식당,영등포구 ,"혼밥,불맛, 점심식사, 셀프바",31,4.0,0,<b>영신네기사식당</b>,한식>기사식당,서울특별시 영등포구 양평동5가,"서울특별시 영등포구 양평로 143 ,",1268918568,375386878
써브웨이 여의도화재보험점,37.521409,126.926201," 스테이크, 샌드위치",써브웨이 여의도화재보험점,여의도 ,"혼밥,제로페이, 주차, 배달",0,5.0,0,<b>써브웨이 여의도화재보험점</b>,음식점>샌드위치,서울특별시 영등포구 여의도동 35-7 1층,서울특별시 영등포구 국제금융로6길 38 1층,1269262006,375214091
새마을식당 당산역점,37.535513,126.898287," 불고기, 고깃집",새마을식당 당산역점,선유도역 ,"회식장소,점심특선, 주차, 배달",0,0.0,0,,,,,,
고돼지 영등포점,37.524533,126.892686," 삼겹살, 1인삼겹살",고돼지 영등포점,영등포 ,"혼밥,불맛, 저녁식사, 배달",0,0.0,0,<b>고돼지 영등포점</b>,"한식>육류,고기요리",서울특별시 영등포구 당산동2가 161-20 1층 고돼지,서울특별시 영등포구 양산로 88 1층 고돼지,1268926865,375245329
직화삼겹 직구삼 대림신길점,37.492548,126.904564," 삼겹살, 삼겹살도시락",직화삼겹 직구삼 대림신길점,대림 ,"혼밥,주차, 배달",0,0.0,0,<b>직화삼겹직구삼 대림신길점</b>,"육류,고기요리>돼지고기구이",서울특별시 영등포구 대림동 876-1 송정빌딩 1층,서울특별시 영등포구 디지털로66길 8 송정빌딩 1층,1269045635,374925481
유일 양꼬치,37.521688,126.92486," 양꼬치, 양다리통구이",유일 양꼬치,여의도 ,"저녁모임,존맛, 예약필수",44,3.0,1,<b>유일 양꼬치</b>,중식>양꼬치,서울특별시 영등포구 여의도동 35-5 3층 우측,서울특별시 영등포구 여의나루로 42 3층 우측,1269248598,375216879
정원생고기,37.526802,126.897558," 고깃집, 생고기",정원생고기,영등포구청 ,"회식장소,국내산, 정원",44,4.3,1,<b>정원생고기 영등포</b>구청점,"한식>육류,고기요리",서울특별시 영등포구 당산동3가 167,서울특별시 영등포구 국회대로34길 7-1,1268975576,375268023
왕코등갈비,37.515577,126.894426," 등갈비, 껍데기",왕코등갈비,문래 ,"회식하기좋은,담백한맛, 저녁식사",41,5.0,6,,,,,,
하남돼지집 당산역점,37.53494,126.901997," 삼겹살, 고기집",하남돼지집 당산역점,당산역 ,"모임하기좋은,참숯, 저녁식사",40,4.5,13,<b>하남돼지집 당산역점</b>,"육류,고기요리>돼지고기구이",서울특별시 영등포구 당산동6가 314 당일빌딩,서울특별시 영등포구 당산로47길 8 당일빌딩,1269019972,375349404
세광양대창 영등포점,37.517171,126.907419," 대창, 양대창",세광양대창 영등포점,영등포 ,"술모임,시끌벅적한, 저녁식사, 예약가능",40,4.0,0,<b>세광양대창 영등포점</b>,"한식>곱창,막창,양",서울특별시 영등포구 영등포동3가 10-28,서울특별시 영등포구 영중로4길 8,1269074188,375171707
농부와닭동네,37.526035,126.930744," 맥주, 닭",농부와닭동네,여의도 ,"야식,서민적인, 저녁식사",40,3.9,18,<b>농부와닭동네</b> 여의도MBC점,"음식점>치킨,닭강정",서울특별시 영등포구 여의도동 21-4,서울특별시 영등포구 여의나루로 113,1269309264,375260281
형제닭발,37.521554,126.890776," 닭발, 오돌뼈",형제닭발,영등포 ,"야식,불맛, 저녁식사, 배달",40,4.5,0,<b>형제닭발</b> 양평점,한식>닭발,서울특별시 영등포구 양평동1가 9-39,서울특별시 영등포구 선유로22길 7,1268908203,375215175
일차3.5숙성고기,37.528154,126.906552," 고깃집, 소막창",일차3.5숙성고기,당산동 ,"회식,",52,4.5,0,<b>일차3.5숙성고기</b>,음식점>한식,서울특별시 영등포구 당산동 171-19 102호 드림시드아파트 상가,서울특별시 영등포구 국회대로53길 30 102호 드림시드아파트 상가,1269065516,375281543
팔팔껍데기 당산점,37.535006,126.902473," 껍데기, 고기집",팔팔껍데기 당산점,당산역 ,"수요미식회, 회식,서민적인, 저녁식사",44,4.8,2,<b>팔팔껍데기 당산점</b>,"음식점>한식>육류,고기요리>돼지고기구이",서울특별시 영등포구 당산동6가 310 1층 팔팔껍데기,서울특별시 영등포구 당산로 239 1층 팔팔껍데기,1269024732,375350056
등쳐먹는갈비,37.524828,126.89727," 등갈비, 갈비",등쳐먹는갈비,영등포구청 ,"회식장소,서민적인",43,3.9,10,<b>등쳐먹는갈비</b>,"한식>육류,고기요리",서울특별시 영등포구 당산동3가 278-1 등쳐먹는갈비,서울특별시 영등포구 당산로28길 5-1 등쳐먹는갈비,1268972696,375248280
샐러디 롯데마트서울양평점,37.526293,126.891345," 샐러드, 메밀면",샐러디 롯데마트서울양평점,양평동 ,"다이어트식단,다양한메뉴, 주차",33,4.0,1,<b>샐러디 롯데마트서울양평점</b>,"도시락,컵밥>다이어트,샐러드",서울특별시 영등포구 양평동3가 45,"서울특별시 영등포구 선유로 138 1층(양평동3가, 롯데마트 서울양평점)",1268913445,375262926
경복궁 블랙 여의도IFC점,37.525523,126.926687," 숯불갈비, 한우생등심",경복궁 블랙 여의도IFC점,여의도IFC몰 ,"가족외식,고급스러운, 점심식사, 저녁식사",37,3.7,9,<b>경복궁 블랙 여의도IFC점</b>,"음식점>육류,고기요리",서울특별시 영등포구 여의도동 23 콘래드호텔 L1층 경복궁블랙,서울특별시 영등포구 국제금융로 10 콘래드호텔 L1층 경복궁블랙,1269266866,375255234
당산뻘,37.534067,126.900525," 오리고기, 돌판구이",당산뻘,당산역 ,"가족모임,점심특선, 저녁식사, 주차",36,4.0,3,<b>당산뻘</b>,한식>오리요리,서울특별시 영등포구 당산동5가 32-4,서울특별시 영등포구 당산로45길 11,1269005250,375340667
초대창 당산역점,37.533728,126.901169," 대창, 양대창",초대창 당산역점,당산역 ,"모임장소,불맛, 저녁식사, 칸막이, 예약가능",36,5.0,0,<b>초대창 당산역점</b>,"한식>곱창,막창,양",서울특별시 영등포구 당산동5가 16-3 2층,서울특별시 영등포구 당산로 223 2층,1269011686,375337276
피양옥 여의도점,37.521732,126.930646," 평양냉면, 어복쟁반",피양옥 여의도점,여의도 ,"접대,시끌벅적한, 점심식사, 저녁식사, 무료주차",35,2.3,1,<b>피양옥 여의도점</b>,한식>냉면,서울특별시 영등포구 여의도동 43 1층,서울특별시 영등포구 국제금융로 70 1층,1269306464,375217315
우뚝1984,37.524848,126.897175," 대창, 우대갈비",우뚝1984,당산 ,"회식,고급스런, 저녁식사, 칸막이, 주차",35,0.0,3,<b>우뚝1984</b>,"한식>육류,고기요리",서울특별시 영등포구 당산동3가 278-2 대성빌딩 1층,서울특별시 영등포구 당산로28길 5 대성빌딩 1층,1268971752,375248480
엉터리생고기,37.520213,126.888688," 고깃집, 생고기",엉터리생고기,문래동 ,"회식,크리스마스, 점심식사, 좌식테이블",34,5.0,4,<b>엉터리생고기</b> 문래점,"한식>육류,고기요리",서울특별시 영등포구 문래동6가 8 임광그대가 1층,서울특별시 영등포구 선유로 71 임광그대가 1층,1268886880,375202130
돈주는여자,37.525962,126.897797," 고깃집, 흑돼지삼겹살",돈주는여자,영등포구청역 ,"회식,원조, 연탄불",33,0.0,1,<b>돈주는여자</b>,"한식>육류,고기요리",서울특별시 영등포구 당산동3가 227-2 1층,서울특별시 영등포구 국회대로36길 16-1 1층,1268977972,375259619
우들목,37.520545,126.929491," 소고기, 한우육회",우들목,여의도 ,"가족모임,존맛, 점심식사, 저녁식사, 발렛파킹",32,3.0,1,<b>우들목</b> 여의도점,한식>소고기구이,서울특별시 영등포구 여의도동 44-25 2층,서울특별시 영등포구 여의대방로67길 21 2층,1269294914,375205448
고구려,37.529325,126.894907," 돼지갈비, 구이",고구려,당산 ,"가족식사,고급스러운, 점심식사, 테이크아웃, 발렛, 칸막이, 발렛파킹",32,4.0,2,돼지갈비명가 <b>고구려</b> 당산점,"한식>육류,고기요리",서울특별시 영등포구 당산동4가 93-5 동양 TCC센터 2층,서울특별시 영등포구 국회대로 539 동양 TCC센터 2층,1268949066,375293248
신촌서서갈비,37.5207,126.929009," 고깃집, 갈비",신촌서서갈비,여의도 ,"회식장소,참숯, 점심식사, 저녁식사, 좌식테이블, 주차",32,3.0,2,여의도<b>서서갈비</b>,"한식>육류,고기요리",서울특별시 영등포구 여의도동 44-26,서울특별시 영등포구 국제금융로8길 19 중앙빌딩,1269290092,375207003
해바라기정육식당,37.527084,126.8962," 정육식당, 버섯불고기",해바라기정육식당,영등포구청역 ,"회식,푸짐한, 점심식사, 좌식테이블, 주차",31,0.0,2,<b>해바라기정육식당</b> 신길점,"육류,고기요리>정육식당","서울특별시 영등포구 신길1동 65-80 381,","서울특별시 영등포구 영등포로 382 381,",1269201814,375140369
장군갈비,37.51743,126.896478," 돼지갈비, 갈비",장군갈비,문래 ,"회식장소,국내산, 저녁식사, 칸막이, 주차",31,3.0,1,<b>장군갈비</b>,음식점>한식,서울특별시 영등포구 문래동3가 55-5 로데오 왘 쇼핑몰 133호,서울특별시 영등포구 당산로 34 로데오 왘 쇼핑몰 133호,1268964784,375174304
가족천하,37.498893,126.896394," 돼지갈비, 갈비",가족천하,대림동 ,"가족외식,점심특선, 점심식사, 저녁식사, 좌식, 주차",31,2.0,2,<b>가족천하</b> 본점,한식>소고기구이,서울특별시 영등포구 대림동 775,서울특별시 영등포구 가마산로 330,1268962994,374988359
조선한우생고깃간 신길점,37.504003,126.921341," 한우, 소고기구이",조선한우생고깃간 신길점,신길동 ,"가족식사,참숯",31,0.0,0,<b>조선한우생고깃간 신길점</b>,한식>소고기구이,서울특별시 영등포구 신길7동 714,서울특별시 영등포구 가마산로90길 1,1269213410,375040030
청다담,37.519856,126.899022," 한우, 소고기",청다담,문래역 ,"회식,럭셔리, 주차",31,0.0,0,<b>청다담</b>,"한식>육류,고기요리",서울특별시 영등포구 당산동1가 9-1 당산동코오롱주.상복합아파트,서울특별시 영등포구 영등포로28길 5 당산동코오롱주.상복합아파트,1268990223,375198556
